GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001,Median_Household_Income_Adjusted
G4802350,2000,3,7,Texas,48,Irion,235,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Irion County,37500,47486.06272
G4802370,2000,3,7,Texas,48,Jack,237,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jack County,32500,41154.58769
G4802390,2000,3,7,Texas,48,Jackson,239,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jackson County,35254,44641.96413
G4802410,2000,3,7,Texas,48,Jasper,241,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jasper County,30902,39131.04827
G4802430,2000,3,7,Texas,48,Jeff Davis,243,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jeff Davis County,32212,40789.89473
G4802450,2000,3,7,Texas,48,Jefferson,245,,,,,,,,,,,,,840,9999,9999,,,,,,,,Jefferson County,34706,43948.03447
G4802470,2000,3,7,Texas,48,Jim Hogg,247,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jim Hogg County,25833,32712.19889
G4802490,2000,3,7,Texas,48,Jim Wells,249,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jim Wells County,28843,36523.74685
G4802510,2000,3,7,Texas,48,Johnson,251,,,,,,,,,,,,,1922,2800,9999,,,,,,,,Johnson County,44621,56503.34945
G4802530,2000,3,7,Texas,48,Jones,253,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Jones County,29572,37446.87591
G4802550,2000,3,7,Texas,48,Karnes,255,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Karnes County,26526,33589.74132
G4802570,2000,3,7,Texas,48,Kaufman,257,,,,,,,,,,,,,1922,1920,9999,,,,,,,,Kaufman County,44783,56708.48925
G4802590,2000,3,7,Texas,48,Kendall,259,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kendall County,49521,62708.19498
G4802610,2000,3,7,Texas,48,Kenedy,261,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kenedy County,25000,31657.37515
G4802630,2000,3,7,Texas,48,Kent,263,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kent County,30433,38537.15591
G4802650,2000,3,7,Texas,48,Kerr,265,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kerr County,34283,43412.39168
G4802670,2000,3,7,Texas,48,Kimble,267,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kimble County,29396,37224.00799
G4802690,2000,3,7,Texas,48,King,269,,,,,,,,,,,,,9999,9999,9999,,,,,,,,King County,35625,45111.75958
G4802710,2000,3,7,Texas,48,Kinney,271,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kinney County,28320,35861.47456
G4802730,2000,3,7,Texas,48,Kleberg,273,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Kleberg County,29313,37118.90551
G4802750,2000,3,7,Texas,48,Knox,275,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Knox County,25453,32231.00678
G4802770,2000,3,7,Texas,48,Lamar,277,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lamar County,31609,40026.31884
G4802790,2000,3,7,Texas,48,Lamb,279,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lamb County,27898,35327.09807
G4802810,2000,3,7,Texas,48,Lampasas,281,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lampasas County,36176,45809.48813
G4802830,2000,3,7,Texas,48,La Salle,283,,,,,,,,,,,,,9999,9999,9999,,,,,,,,La Salle County,21857,27677.40994
G4802850,2000,3,7,Texas,48,Lavaca,285,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lavaca County,29132,36889.70611
G4802870,2000,3,7,Texas,48,Lee,287,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lee County,36280,45941.18281
G4802890,2000,3,7,Texas,48,Leon,289,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Leon County,30981,39231.08557
G4802910,2000,3,7,Texas,48,Liberty,291,,,,,,,,,,,,,3362,3360,9999,,,,,,,,Liberty County,38361,48576.34272
G4802930,2000,3,7,Texas,48,Limestone,293,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Limestone County,29366,37186.01914
G4802950,2000,3,7,Texas,48,Lipscomb,295,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lipscomb County,31964,40475.85357
G4802970,2000,3,7,Texas,48,Live Oak,297,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Live Oak County,32057,40593.619
G4802990,2000,3,7,Texas,48,Llano,299,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Llano County,34830,44105.05505
G4803010,2000,3,7,Texas,48,Loving,301,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Loving County,40000,50651.80023
G4803030,2000,3,7,Texas,48,Lubbock,303,,,,,,,,,,,,,4600,9999,9999,,,,,,,,Lubbock County,32198,40772.1666
G4803050,2000,3,7,Texas,48,Lynn,305,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lynn County,26694,33802.47889
G4803070,2000,3,7,Texas,48,McCulloch,307,,,,,,,,,,,,,9999,9999,9999,,,,,,,,McCulloch County,25705,32550.11312
G4803090,2000,3,7,Texas,48,McLennan,309,,,,,,,,,,,,,8800,9999,9999,,,,,,,,McLennan County,33560,42496.86039
G4803110,2000,3,7,Texas,48,McMullen,311,,,,,,,,,,,,,9999,9999,9999,,,,,,,,McMullen County,32500,41154.58769
G4803130,2000,3,7,Texas,48,Madison,313,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Madison County,29418,37251.86648
G4803150,2000,3,7,Texas,48,Marion,315,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Marion County,25347,32096.77951
G4803170,2000,3,7,Texas,48,Martin,317,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Martin County,31836,40313.7678
G4803190,2000,3,7,Texas,48,Mason,319,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mason County,30921,39155.10787
G4803210,2000,3,7,Texas,48,Matagorda,321,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Matagorda County,32174,40741.77552
G4803230,2000,3,7,Texas,48,Maverick,323,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Maverick County,21232,26885.97556
G4803250,2000,3,7,Texas,48,Medina,325,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Medina County,36063,45666.39679
G4803270,2000,3,7,Texas,48,Menard,327,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Menard County,24762,31355.99693
G4803290,2000,3,7,Texas,48,Midland,329,,,,,,,,,,,,,5800,9999,9999,,,,,,,,Midland County,39082,49489.34142
G4803310,2000,3,7,Texas,48,Milam,331,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Milam County,33186,42023.26606
G4803330,2000,3,7,Texas,48,Mills,333,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mills County,30579,38722.03498
G4803350,2000,3,7,Texas,48,Mitchell,335,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Mitchell County,25399,32162.62685
G4803370,2000,3,7,Texas,48,Montague,337,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Montague County,31048,39315.92734
G4803390,2000,3,7,Texas,48,Montgomery,339,,,,,,,,,,,,,3362,3360,9999,,,,,,,,Montgomery County,50864,64408.82918
G4803410,2000,3,7,Texas,48,Moore,341,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Moore County,34852,44132.91354
G4803430,2000,3,7,Texas,48,Morris,343,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Morris County,29011,36736.48441
G4803450,2000,3,7,Texas,48,Motley,345,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Motley County,28348,35896.93082
G4803470,2000,3,7,Texas,48,Nacogdoches,347,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Nacogdoches County,28301,35837.41496
G4803490,2000,3,7,Texas,48,Navarro,349,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Navarro County,31268,39594.51224
G4803510,2000,3,7,Texas,48,Newton,351,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Newton County,28500,36089.40767
G4803530,2000,3,7,Texas,48,Nolan,353,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Nolan County,26209,33188.32581
G4803550,2000,3,7,Texas,48,Nueces,355,,,,,,,,,,,,,1880,9999,9999,,,,,,,,Nueces County,35959,45534.70211
G4803570,2000,3,7,Texas,48,Ochiltree,357,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ochiltree County,38013,48135.67206
G4803590,2000,3,7,Texas,48,Oldham,359,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Oldham County,33713,42690.60353
G4803610,2000,3,7,Texas,48,Orange,361,,,,,,,,,,,,,840,9999,9999,,,,,,,,Orange County,37586,47594.96409
G4803630,2000,3,7,Texas,48,Palo Pinto,363,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Palo Pinto County,31203,39512.20307
G4803650,2000,3,7,Texas,48,Panola,365,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Panola County,31909,40406.20734
G4803670,2000,3,7,Texas,48,Parker,367,,,,,,,,,,,,,1922,2800,9999,,,,,,,,Parker County,45497,57612.62388
G4803690,2000,3,7,Texas,48,Parmer,369,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Parmer County,30813,39018.34801
G4803710,2000,3,7,Texas,48,Pecos,371,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Pecos County,28033,35498.0479
G4803730,2000,3,7,Texas,48,Polk,373,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Polk County,30495,38615.6662
G4803750,2000,3,7,Texas,48,Potter,375,,,,,,,,,,,,,320,9999,9999,,,,,,,,Potter County,29492,37345.57231
G4803770,2000,3,7,Texas,48,Presidio,377,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Presidio County,19860,25148.61882
G4803790,2000,3,7,Texas,48,Rains,379,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rains County,33712,42689.33724
G4803810,2000,3,7,Texas,48,Randall,381,,,,,,,,,,,,,320,9999,9999,,,,,,,,Randall County,42712,54085.99229
G4803830,2000,3,7,Texas,48,Reagan,383,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Reagan County,33231,42080.24934
G4803850,2000,3,7,Texas,48,Real,385,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Real County,25118,31806.79796
G4803870,2000,3,7,Texas,48,Red River,387,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Red River County,27558,34896.55777
G4803890,2000,3,7,Texas,48,Reeves,389,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Reeves County,23306,29512.27141
G4803910,2000,3,7,Texas,48,Refugio,391,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Refugio County,29986,37971.12204
G4803930,2000,3,7,Texas,48,Roberts,393,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Roberts County,44792,56719.8859
G4803950,2000,3,7,Texas,48,Robertson,395,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Robertson County,28886,36578.19754
G4803970,2000,3,7,Texas,48,Rockwall,397,,,,,,,,,,,,,1922,1920,9999,,,,,,,,Rockwall County,65164,82516.84776
G4803990,2000,3,7,Texas,48,Runnels,399,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Runnels County,27806,35210.59893
G4804010,2000,3,7,Texas,48,Rusk,401,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rusk County,32898,41658.5731
G4804030,2000,3,7,Texas,48,Sabine,403,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sabine County,27198,34440.69157
G4804050,2000,3,7,Texas,48,San Augustine,405,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Augustine County,27025,34221.62253
G4804070,2000,3,7,Texas,48,San Jacinto,407,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Jacinto County,32220,40800.02509
G4804090,2000,3,7,Texas,48,San Patricio,409,,,,,,,,,,,,,1880,9999,9999,,,,,,,,San Patricio County,34836,44112.65282
G4804110,2000,3,7,Texas,48,San Saba,411,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Saba County,30104,38120.54485
G4804130,2000,3,7,Texas,48,Schleicher,413,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Schleicher County,29746,37667.21124
G4804150,2000,3,7,Texas,48,Scurry,415,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Scurry County,31646,40073.17175
G4804170,2000,3,7,Texas,48,Shackelford,417,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Shackelford County,30479,38595.40548
G4804190,2000,3,7,Texas,48,Shelby,419,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Shelby County,29112,36864.38021
G4804210,2000,3,7,Texas,48,Sherman,421,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sherman County,33179,42014.402
G4804230,2000,3,7,Texas,48,Smith,423,,,,,,,,,,,,,8640,9999,9999,,,,,,,,Smith County,37148,47040.32688
G4804250,2000,3,7,Texas,48,Somervell,425,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Somervell County,39404,49897.08841
G4804270,2000,3,7,Texas,48,Starr,427,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Starr County,16504,20898.93278
G4804290,2000,3,7,Texas,48,Stephens,429,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Stephens County,29583,37460.80516
G4804310,2000,3,7,Texas,48,Sterling,431,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sterling County,35129,44483.67726
G4804330,2000,3,7,Texas,48,Stonewall,433,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Stonewall County,27935,35373.95099
G4804350,2000,3,7,Texas,48,Sutton,435,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sutton County,34385,43541.55377
G4804370,2000,3,7,Texas,48,Swisher,437,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Swisher County,29846,37793.84074
G4804390,2000,3,7,Texas,48,Tarrant,439,,,,,,,,,,,,,1922,2800,9999,,,,,,,,Tarrant County,46179,58476.23707
G4804410,2000,3,7,Texas,48,Taylor,441,,,,,,,,,,,,,40,9999,9999,,,,,,,,Taylor County,34035,43098.35052
G4804430,2000,3,7,Texas,48,Terrell,443,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Terrell County,24219,30668.39875
G4804450,2000,3,7,Texas,48,Terry,445,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Terry County,28090,35570.22671
G4804470,2000,3,7,Texas,48,Throckmorton,447,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Throckmorton County,28277,35807.02388
G4804490,2000,3,7,Texas,48,Titus,449,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Titus County,32452,41093.80553
G4804510,2000,3,7,Texas,48,Tom Green,451,,,,,,,,,,,,,7200,9999,9999,,,,,,,,Tom Green County,33148,41975.14685
G4804530,2000,3,7,Texas,48,Travis,453,,,,,,,,,,,,,640,9999,9999,,,,,,,,Travis County,46761,59213.22077
G4804550,2000,3,7,Texas,48,Trinity,455,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Trinity County,27070,34278.60581
G4804570,2000,3,7,Texas,48,Tyler,457,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Tyler County,29808,37745.72153
G4804590,2000,3,7,Texas,48,Upshur,459,,,,,,,,,,,,,4420,9999,9999,,,,,,,,Upshur County,33347,42227.13956
G4804610,2000,3,7,Texas,48,Upton,461,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Upton County,28977,36693.43038
G4804630,2000,3,7,Texas,48,Uvalde,463,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Uvalde County,27164,34397.63754
G4804650,2000,3,7,Texas,48,Val Verde,465,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Val Verde County,28376,35932.38708
G4804670,2000,3,7,Texas,48,Van Zandt,467,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Van Zandt County,35029,44357.04776
G4804690,2000,3,7,Texas,48,Victoria,469,,,,,,,,,,,,,8750,9999,9999,,,,,,,,Victoria County,38732,49046.13816
G4804710,2000,3,7,Texas,48,Walker,471,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Walker County,31468,39847.77124
G4804730,2000,3,7,Texas,48,Waller,473,,,,,,,,,,,,,3362,3360,9999,,,,,,,,Waller County,38136,48291.42634
G4804750,2000,3,7,Texas,48,Ward,475,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Ward County,29386,37211.34504
G4804770,2000,3,7,Texas,48,Washington,477,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,36760,46549.00441
G4804790,2000,3,7,Texas,48,Webb,479,,,,,,,,,,,,,4080,9999,9999,,,,,,,,Webb County,28100,35582.88966
G4804810,2000,3,7,Texas,48,Wharton,481,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wharton County,32208,40784.82955
G4804830,2000,3,7,Texas,48,Wheeler,483,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wheeler County,31029,39291.86774
G4804850,2000,3,7,Texas,48,Wichita,485,,,,,,,,,,,,,9080,9999,9999,,,,,,,,Wichita County,33780,42775.4453
G4804870,2000,3,7,Texas,48,Wilbarger,487,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wilbarger County,29500,37355.70267
G4804890,2000,3,7,Texas,48,Willacy,489,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Willacy County,22114,28002.84776
G4804910,2000,3,7,Texas,48,Williamson,491,,,,,,,,,,,,,640,9999,9999,,,,,,,,Williamson County,60642,76790.66174
G4804930,2000,3,7,Texas,48,Wilson,493,,,,,,,,,,,,,7240,9999,9999,,,,,,,,Wilson County,40006,50659.398
G4804950,2000,3,7,Texas,48,Winkler,495,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Winkler County,30591,38737.23052
G4804970,2000,3,7,Texas,48,Wise,497,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wise County,41933,53099.54848
G4804990,2000,3,7,Texas,48,Wood,499,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wood County,32885,41642.11127
G4805010,2000,3,7,Texas,48,Yoakum,501,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Yoakum County,32672,41372.39043
G4805030,2000,3,7,Texas,48,Young,503,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Young County,30499,38620.73138
G4805050,2000,3,7,Texas,48,Zapata,505,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Zapata County,24635,31195.17747
G4805070,2000,3,7,Texas,48,Zavala,507,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Zavala County,16844,21329.47308
G4900010,2000,4,8,Utah,49,Beaver,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Beaver County,34544,43742.89468
G4900030,2000,4,8,Utah,49,Box Elder,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Box Elder County,44630,56514.74611
G4900050,2000,4,8,Utah,49,Cache,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Cache County,39730,50309.90058
G4900070,2000,4,8,Utah,49,Carbon,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carbon County,34036,43099.61682
G4900090,2000,4,8,Utah,49,Daggett,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Daggett County,30833,39043.67391
G4900110,2000,4,8,Utah,49,Davis,11,,,,,,,,,,,,,7160,9999,9999,,,,,,,,Davis County,53726,68032.96548
G4900130,2000,4,8,Utah,49,Duchesne,13,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Duchesne County,31298,39632.50109
G4900150,2000,4,8,Utah,49,Emery,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Emery County,39850,50461.85598
G4900170,2000,4,8,Utah,49,Garfield,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Garfield County,35180,44548.2583
G4900190,2000,4,8,Utah,49,Grand,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Grand County,32387,41011.49635
G4900210,2000,4,8,Utah,49,Iron,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Iron County,33114,41932.09282
G4900230,2000,4,8,Utah,49,Juab,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Juab County,38139,48295.22523
G4900250,2000,4,8,Utah,49,Kane,25,,,,,,,,,,,,,2620,9999,9999,,,,,,,,Kane County,34247,43366.80506
G4900270,2000,4,8,Utah,49,Millard,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Millard County,36178,45812.02072
G4900290,2000,4,8,Utah,49,Morgan,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Morgan County,50273,63660.44883
G4900310,2000,4,8,Utah,49,Piute,31,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Piute County,29625,37513.98955
G4900330,2000,4,8,Utah,49,Rich,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rich County,39766,50355.4872
G4900350,2000,4,8,Utah,49,Salt Lake,35,,,,,,,,,,,,,7160,9999,9999,,,,,,,,Salt Lake County,48373,61254.48832
G4900370,2000,4,8,Utah,49,San Juan,37,,,,,,,,,,,,,9999,9999,9999,,,,,,,,San Juan County,28137,35629.74258
G4900390,2000,4,8,Utah,49,Sanpete,39,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sanpete County,33042,41840.91958
G4900410,2000,4,8,Utah,49,Sevier,41,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Sevier County,35822,45361.2197
G4900430,2000,4,8,Utah,49,Summit,43,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Summit County,64962,82261.05617
G4900450,2000,4,8,Utah,49,Tooele,45,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Tooele County,45773,57962.1213
G4900470,2000,4,8,Utah,49,Uintah,47,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Uintah County,34518,43709.97101
G4900490,2000,4,8,Utah,49,Utah,49,,,,,,,,,,,,,6520,9999,9999,,,,,,,,Utah County,45833,58038.099
G4900510,2000,4,8,Utah,49,Wasatch,51,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wasatch County,49612,62823.42783
G4900530,2000,4,8,Utah,49,Washington,53,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,37212,47121.36976
G4900550,2000,4,8,Utah,49,Wayne,55,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Wayne County,32000,40521.44019
G4900570,2000,4,8,Utah,49,Weber,57,,,,,,,,,,,,,7160,9999,9999,,,,,,,,Weber County,44014,55734.70839
G5000010,2000,1,1,Vermont,50,Addison,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Addison County,43142,54630.49914
G5000030,2000,1,1,Vermont,50,Bennington,3,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bennington County,39926,50558.0944
G5000050,2000,1,1,Vermont,50,Caledonia,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Caledonia County,34800,44067.0662
G5000070,2000,1,1,Vermont,50,Chittenden,7,,,,,,,,,,,,,####,9999,1303,,,,,,,,Chittenden County,47673,60368.08181
G5000090,2000,1,1,Vermont,50,Essex,9,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Essex County,30490,38609.33473
G5000110,2000,1,1,Vermont,50,Franklin,11,,,,,,,,,,,,,####,9999,1303,,,,,,,,Franklin County,41659,52752.58365
G5000130,2000,1,1,Vermont,50,Grand Isle,13,,,,,,,,,,,,,####,9999,1303,,,,,,,,Grand Isle County,43033,54492.47298
G5000150,2000,1,1,Vermont,50,Lamoille,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Lamoille County,39356,49836.30625
G5000170,2000,1,1,Vermont,50,Orange,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Orange County,39855,50468.18746
G5000190,2000,1,1,Vermont,50,Orleans,19,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Orleans County,31084,39361.51396
G5000210,2000,1,1,Vermont,50,Rutland,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Rutland County,36743,46527.4774
G5000230,2000,1,1,Vermont,50,Washington,23,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Washington County,40972,51882.63898
G5000250,2000,1,1,Vermont,50,Windham,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Windham County,38204,48377.5344
G5000270,2000,1,1,Vermont,50,Windsor,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Windsor County,40688,51523.0112
G5100010,2000,3,5,Virginia,51,Accomack,1,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Accomack County,30250,38305.42393
G5100030,2000,3,5,Virginia,51,Albemarle,3,,,,,,,,,,,,,1540,9999,9999,,,,,,,,Albemarle County,50749,64263.20525
G5100050,2000,3,5,Virginia,51,Alleghany,5,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Alleghany County,38545,48809.341
G5100070,2000,3,5,Virginia,51,Amelia,7,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Amelia County,40252,50970.90657
G5100090,2000,3,5,Virginia,51,Amherst,9,,,,,,,,,,,,,4640,9999,9999,,,,,,,,Amherst County,37393,47350.56915
G5100110,2000,3,5,Virginia,51,Appomattox,11,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Appomattox County,36507,46228.63178
G5100130,2000,3,5,Virginia,51,Arlington,13,,,,,,,,,,,,,8872,8840,9999,,,,,,,,Arlington County,63001,79777.85166
G5100150,2000,3,5,Virginia,51,Augusta,15,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Augusta County,43045,54507.66852
G5100170,2000,3,5,Virginia,51,Bath,17,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bath County,35013,44336.78704
G5100190,2000,3,5,Virginia,51,Bedford,19,,,,,,,,,,,,,4640,9999,9999,,,,,,,,Bedford County,43136,54622.90137
G5100210,2000,3,5,Virginia,51,Bland,21,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Bland County,30397,38491.56929
G5100230,2000,3,5,Virginia,51,Botetourt,23,,,,,,,,,,,,,6800,9999,9999,,,,,,,,Botetourt County,48731,61707.82193
G5100250,2000,3,5,Virginia,51,Brunswick,25,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Brunswick County,31288,39619.83814
G5100270,2000,3,5,Virginia,51,Buchanan,27,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Buchanan County,22213,28128.21096
G5100290,2000,3,5,Virginia,51,Buckingham,29,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Buckingham County,29882,37839.42736
G5100310,2000,3,5,Virginia,51,Campbell,31,,,,,,,,,,,,,4640,9999,9999,,,,,,,,Campbell County,37280,47207.47782
G5100330,2000,3,5,Virginia,51,Caroline,33,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Caroline County,39845,50455.52451
G5100350,2000,3,5,Virginia,51,Carroll,35,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Carroll County,30597,38744.82829
G5100360,2000,3,5,Virginia,51,Charles City,36,,,,,,,,,,,,,6760,9999,9999,,,,,,,,Charles City County,42745,54127.78002
G5100370,2000,3,5,Virginia,51,Charlotte,37,,,,,,,,,,,,,9999,9999,9999,,,,,,,,Charlotte County,28929,36632.64822
G5100410,2000,3,5,Virginia,51,Chesterfield,41,,,,,,,,,,,,,6760,9999,9999,,,,,,,,Chesterfield County,58537,74125.11075
G5100430,2000,3,5,Virginia,51,Clarke,43,,,,,,,,,,,,,8872,8840,9999,,,,,,,,Clarke County,51601,65342.08859
