"","GEOID","NAME","variable","value"
"2972","26063","Huron County, Michigan","P002001",33118
"2973","26049","Genesee County, Michigan","P002001",425790
"2974","26051","Gladwin County, Michigan","P002001",25692
"2975","26053","Gogebic County, Michigan","P002001",16427
"2976","26055","Grand Traverse County, Michigan","P002001",86986
"2977","26057","Gratiot County, Michigan","P002001",42476
"2978","26059","Hillsdale County, Michigan","P002001",46688
"2979","26061","Houghton County, Michigan","P002001",36628
"2980","26075","Jackson County, Michigan","P002001",160248
"2981","26065","Ingham County, Michigan","P002001",280895
"2982","26067","Ionia County, Michigan","P002001",63905
"2983","26069","Iosco County, Michigan","P002001",25887
"2984","26071","Iron County, Michigan","P002001",11817
"2985","26073","Isabella County, Michigan","P002001",70311
"2986","17035","Cumberland County, Illinois","P002001",11048
"2987","17025","Clay County, Illinois","P002001",13815
"2988","17027","Clinton County, Illinois","P002001",37762
"2989","17029","Coles County, Illinois","P002001",53873
"2990","17031","Cook County, Illinois","P002001",5194675
"2991","17033","Crawford County, Illinois","P002001",19817
"2992","28143","Tunica County, Mississippi","P002001",10778
"2993","17037","DeKalb County, Illinois","P002001",105160
"2994","28107","Panola County, Mississippi","P002001",34707
"2995","28109","Pearl River County, Mississippi","P002001",55834
"2996","28111","Perry County, Mississippi","P002001",12250
"2997","28149","Warren County, Mississippi","P002001",48773
"2998","28153","Wayne County, Mississippi","P002001",20747
"2999","28145","Union County, Mississippi","P002001",27134
"3000","28141","Tishomingo County, Mississippi","P002001",19593
"3001","28113","Pike County, Mississippi","P002001",40404
"3002","28115","Pontotoc County, Mississippi","P002001",29957
"3003","28117","Prentiss County, Mississippi","P002001",25276
"3004","28119","Quitman County, Mississippi","P002001",8223
"3005","28121","Rankin County, Mississippi","P002001",141617
"3006","28123","Scott County, Mississippi","P002001",28264
"3007","28125","Sharkey County, Mississippi","P002001",4916
"3008","28127","Simpson County, Mississippi","P002001",27503
"3009","28129","Smith County, Mississippi","P002001",16491
"3010","28131","Stone County, Mississippi","P002001",17786
"3011","28133","Sunflower County, Mississippi","P002001",29450
"3012","28135","Tallahatchie County, Mississippi","P002001",15378
"3013","28137","Tate County, Mississippi","P002001",28886
"3014","28139","Tippah County, Mississippi","P002001",22232
"3015","28147","Walthall County, Mississippi","P002001",15443
"3016","28151","Washington County, Mississippi","P002001",51137
"3017","28155","Webster County, Mississippi","P002001",10253
"3018","28157","Wilkinson County, Mississippi","P002001",9878
"3019","29007","Audrain County, Missouri","P002001",25529
"3020","29025","Caldwell County, Missouri","P002001",9424
"3021","29023","Butler County, Missouri","P002001",42794
"3022","29027","Callaway County, Missouri","P002001",44332
"3023","29031","Cape Girardeau County, Missouri","P002001",75674
"3024","29029","Camden County, Missouri","P002001",44002
"3025","29003","Andrew County, Missouri","P002001",17291
"3026","29001","Adair County, Missouri","P002001",25607
"3027","29005","Atchison County, Missouri","P002001",5685
"3028","29009","Barry County, Missouri","P002001",35597
"3029","28159","Winston County, Mississippi","P002001",19198
"3030","28161","Yalobusha County, Mississippi","P002001",12678
"3031","28163","Yazoo County, Mississippi","P002001",28065
"3032","29019","Boone County, Missouri","P002001",162642
"3033","29017","Bollinger County, Missouri","P002001",12363
"3034","29021","Buchanan County, Missouri","P002001",89201
"3035","29037","Cass County, Missouri","P002001",99478
"3036","29013","Bates County, Missouri","P002001",17049
"3037","29011","Barton County, Missouri","P002001",12402
"3038","29015","Benton County, Missouri","P002001",19056
"3039","29033","Carroll County, Missouri","P002001",9295
"3040","29035","Carter County, Missouri","P002001",6265
"3041","29039","Cedar County, Missouri","P002001",13982
"3042","29043","Christian County, Missouri","P002001",77422
"3043","29055","Crawford County, Missouri","P002001",24696
"3044","29045","Clark County, Missouri","P002001",7139
"3045","29047","Clay County, Missouri","P002001",221939
"3046","29049","Clinton County, Missouri","P002001",20743
"3047","29051","Cole County, Missouri","P002001",75990
"3048","26091","Lenawee County, Michigan","P002001",99892
"3049","26077","Kalamazoo County, Michigan","P002001",250331
"3050","26079","Kalkaska County, Michigan","P002001",17153
"3051","26081","Kent County, Michigan","P002001",602622
"3052","26083","Keweenaw County, Michigan","P002001",2156
"3053","26085","Lake County, Michigan","P002001",11539
"3054","26087","Lapeer County, Michigan","P002001",88319
"3055","26089","Leelanau County, Michigan","P002001",21708
"3056","26109","Menominee County, Michigan","P002001",24029
"3057","26093","Livingston County, Michigan","P002001",180967
"3058","26095","Luce County, Michigan","P002001",6631
"3059","26097","Mackinac County, Michigan","P002001",11113
"3060","26099","Macomb County, Michigan","P002001",840978
"3061","26101","Manistee County, Michigan","P002001",24733
"3062","26103","Marquette County, Michigan","P002001",67077
"3063","26107","Mecosta County, Michigan","P002001",42798
"3064","26105","Mason County, Michigan","P002001",28705
"3065","46091","Marshall County, South Dakota","P002001",4656
"3066","46093","Meade County, South Dakota","P002001",25434
"3067","46105","Perkins County, South Dakota","P002001",2982
"3068","46097","Miner County, South Dakota","P002001",2389
"3069","46095","Mellette County, South Dakota","P002001",2048
"3070","46099","Minnehaha County, South Dakota","P002001",169468
"3071","46101","Moody County, South Dakota","P002001",6486
"3072","46103","Pennington County, South Dakota","P002001",100948
"3073","46117","Stanley County, South Dakota","P002001",2966
"3074","46107","Potter County, South Dakota","P002001",2329
"3075","46109","Roberts County, South Dakota","P002001",10149
"3076","46111","Sanborn County, South Dakota","P002001",2355
"3077","46113","Shannon County, South Dakota","P002001",13586
"3078","46115","Spink County, South Dakota","P002001",6415
"3079","46137","Ziebach County, South Dakota","P002001",2801
"3080","46119","Sully County, South Dakota","P002001",1373
"3081","46121","Todd County, South Dakota","P002001",9612
"3082","46123","Tripp County, South Dakota","P002001",5644
"3083","46125","Turner County, South Dakota","P002001",8347
"3084","46127","Union County, South Dakota","P002001",14399
"3085","46129","Walworth County, South Dakota","P002001",5438
"3086","46135","Yankton County, South Dakota","P002001",22438
"3087","47021","Cheatham County, Tennessee","P002001",39105
"3088","47007","Bledsoe County, Tennessee","P002001",12876
"3089","47009","Blount County, Tennessee","P002001",123010
"3090","47011","Bradley County, Tennessee","P002001",98963
"3091","47019","Carter County, Tennessee","P002001",57424
"3092","47017","Carroll County, Tennessee","P002001",28522
"3093","47001","Anderson County, Tennessee","P002001",75129
"3094","47003","Bedford County, Tennessee","P002001",45058
"3095","47005","Benton County, Tennessee","P002001",16489
"3096","47013","Campbell County, Tennessee","P002001",40716
"3097","47015","Cannon County, Tennessee","P002001",13801
"3098","47033","Crockett County, Tennessee","P002001",14586
"3099","47023","Chester County, Tennessee","P002001",17131
"3100","47025","Claiborne County, Tennessee","P002001",32213
"3101","47027","Clay County, Tennessee","P002001",7861
"3102","47029","Cocke County, Tennessee","P002001",35662
"3103","47031","Coffee County, Tennessee","P002001",52796
"3104","47045","Dyer County, Tennessee","P002001",38335
"3105","47035","Cumberland County, Tennessee","P002001",56053
"3106","47037","Davidson County, Tennessee","P002001",626681
"3107","47039","Decatur County, Tennessee","P002001",11757
"3108","47041","DeKalb County, Tennessee","P002001",18723
"3109","29053","Cooper County, Missouri","P002001",17601
"3110","31175","Valley County, Nebraska","P002001",4260
"3111","31165","Sioux County, Nebraska","P002001",1311
"3112","31167","Stanton County, Nebraska","P002001",6129
"3113","31169","Thayer County, Nebraska","P002001",5228
"3114","31171","Thomas County, Nebraska","P002001",647
"3115","31173","Thurston County, Nebraska","P002001",6940
"3116","31159","Seward County, Nebraska","P002001",16750
"3117","31161","Sheridan County, Nebraska","P002001",5469
"3118","32003","Clark County, Nevada","P002001",1951269
"3119","31177","Washington County, Nebraska","P002001",20234
"3120","31179","Wayne County, Nebraska","P002001",9595
"3121","31181","Webster County, Nebraska","P002001",3812
"3122","31183","Wheeler County, Nebraska","P002001",818
"3123","31185","York County, Nebraska","P002001",13665
"3124","32005","Douglas County, Nevada","P002001",46997
"3125","32001","Churchill County, Nevada","P002001",24877
"3126","32017","Lincoln County, Nevada","P002001",5345
"3127","32007","Elko County, Nevada","P002001",48818
"3128","32009","Esmeralda County, Nevada","P002001",783
"3129","32011","Eureka County, Nevada","P002001",1987
"3130","32013","Humboldt County, Nevada","P002001",16528
"3131","32015","Lander County, Nevada","P002001",5775
"3132","32510","Carson City, Nevada","P002001",55274
"3133","32019","Lyon County, Nevada","P002001",51980
"3134","32021","Mineral County, Nevada","P002001",4772
"3135","32023","Nye County, Nevada","P002001",43946
"3136","32027","Pershing County, Nevada","P002001",6753
"3137","32029","Storey County, Nevada","P002001",4010
"3138","32031","Washoe County, Nevada","P002001",421407
"3139","32033","White Pine County, Nevada","P002001",10030
"3140","33011","Hillsborough County, New Hampshire","P002001",400721
"3141","33007","Coos County, New Hampshire","P002001",33055
"3142","33009","Grafton County, New Hampshire","P002001",89118
"3143","33001","Belknap County, New Hampshire","P002001",60088
"3144","33003","Carroll County, New Hampshire","P002001",47818
"3145","33005","Cheshire County, New Hampshire","P002001",77117
"3146","34007","Camden County, New Jersey","P002001",513657
"3147","33019","Sullivan County, New Hampshire","P002001",43742
"3148","34001","Atlantic County, New Jersey","P002001",274549
"3149","33013","Merrimack County, New Hampshire","P002001",146445
"3150","33015","Rockingham County, New Hampshire","P002001",295223
"3151","33017","Strafford County, New Hampshire","P002001",123143
"3152","34003","Bergen County, New Jersey","P002001",905116
"3153","34005","Burlington County, New Jersey","P002001",448734
"3154","34019","Hunterdon County, New Jersey","P002001",128349
"3155","34009","Cape May County, New Jersey","P002001",97265
"3156","34011","Cumberland County, New Jersey","P002001",156898
"3157","34013","Essex County, New Jersey","P002001",783969
"3158","34015","Gloucester County, New Jersey","P002001",288288
"3159","34017","Hudson County, New Jersey","P002001",634266
"3160","34031","Passaic County, New Jersey","P002001",501226
"3161","47043","Dickson County, Tennessee","P002001",49666
"3162","54057","Mineral County, West Virginia","P002001",28212
"3163","54061","Monongalia County, West Virginia","P002001",96189
"3164","54063","Monroe County, West Virginia","P002001",13502
"3165","54081","Raleigh County, West Virginia","P002001",78859
"3166","47047","Fayette County, Tennessee","P002001",38413
"3167","47049","Fentress County, Tennessee","P002001",17959
"3168","47051","Franklin County, Tennessee","P002001",41052
"3169","47053","Gibson County, Tennessee","P002001",49683
"3170","47055","Giles County, Tennessee","P002001",29485
"3171","47059","Greene County, Tennessee","P002001",68831
"3172","47061","Grundy County, Tennessee","P002001",13703
"3173","47063","Hamblen County, Tennessee","P002001",62544
"3174","47067","Hancock County, Tennessee","P002001",6819
"3175","47069","Hardeman County, Tennessee","P002001",27253
"3176","47077","Henderson County, Tennessee","P002001",27769
"3177","54065","Morgan County, West Virginia","P002001",17541
"3178","54067","Nicholas County, West Virginia","P002001",26233
"3179","54069","Ohio County, West Virginia","P002001",44443
"3180","54071","Pendleton County, West Virginia","P002001",7695
"3181","54073","Pleasants County, West Virginia","P002001",7605
"3182","54075","Pocahontas County, West Virginia","P002001",8719
"3183","54077","Preston County, West Virginia","P002001",33520
"3184","54079","Putnam County, West Virginia","P002001",55486
"3185","54097","Upshur County, West Virginia","P002001",24254
"3186","54083","Randolph County, West Virginia","P002001",29405
"3187","54085","Ritchie County, West Virginia","P002001",10449
"3188","54087","Roane County, West Virginia","P002001",14926
"3189","54089","Summers County, West Virginia","P002001",13927
"3190","54091","Taylor County, West Virginia","P002001",16895
"3191","54093","Tucker County, West Virginia","P002001",7141
"3192","54095","Tyler County, West Virginia","P002001",9208
"3193","54109","Wyoming County, West Virginia","P002001",23796
"3194","54099","Wayne County, West Virginia","P002001",42481
"3195","54101","Webster County, West Virginia","P002001",9154
"3196","54103","Wetzel County, West Virginia","P002001",16583
"3197","54105","Wirt County, West Virginia","P002001",5717
"3198","54107","Wood County, West Virginia","P002001",86956
"3199","55015","Calumet County, Wisconsin","P002001",48971
